entity_id,canonical_key,preferred_name,language_group,variant_count,occurrence_count,all_variants_pipe,first_context,source_refs_sample,known_or_suggested_wikidata_qid,entity_type,status,privacy_review_required,batch2_note
ENT_AA5EF965EC,سید کو پرکھنے کا کويی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعوی کیسے دلیل,سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل,ur/ar,1,2,سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل,یہ سن کر حاکمِ بخارا بولا :یہاں بہت سے لوگ اپنی شان بڑھانے کے لیے خود کو سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق تو ہونا چاہیے، اور سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل بن سکتا ہے؟ اس پر بزرگوں نے فرمایا :تمہارے نز...,SRC003 p.1 line 1245,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_548FC7E7ED,سید کو پرکھنے کا کیا طریقہ ہے؟ حاکم نے جواب دیا میں نے سنا ہے,سید کو پرکھنے کا کیا طریقہ ہے؟ حاکم نے جواب دیا :میں نے سنا ہے,ur/ar,1,2,سید کو پرکھنے کا کیا طریقہ ہے؟ حاکم نے جواب دیا :میں نے سنا ہے,یہ سن کر حاکمِ بخارا بولا :یہاں بہت سے لوگ اپنی شان بڑھانے کے لیے خود کو سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق تو ہونا چاہیے، اور سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل بن سکتا ہے؟ اس پر بزرگوں نے فرمایا :تمہارے نز...,SRC003 p.1 line 1245,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_8B7F7EE047,سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کويی فرق,سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق,ur/ar,1,2,سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق,یہ سن کر حاکمِ بخارا بولا :یہاں بہت سے لوگ اپنی شان بڑھانے کے لیے خود کو سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق تو ہونا چاہیے، اور سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل بن سکتا ہے؟ اس پر بزرگوں نے فرمایا :تمہارے نز...,SRC003 p.1 line 1245,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_93A83AE13C,سید کی تھی، جنہوں نے اہل بیت کی علمی و اخلاقی وراثت کو مختلف خطوں,سید کی تھی، جنہوں نے اہلِ بیت کی علمی و اخلاقی وراثت کو مختلف خطوں,ur/ar,1,2,سید کی تھی، جنہوں نے اہلِ بیت کی علمی و اخلاقی وراثت کو مختلف خطوں,آپ کی اصل شناخت ایک علوی، حسینی، اور امامی سید کی تھی، جنہوں نے اہلِ بیتؑ کی علمی و اخلاقی وراثت کو مختلف خطوں تک منتقل کیا۔,SRC003 p.1 line 1412,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_12132EB92C,سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن,سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن,ur/ar,1,2,سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن,شجرۂ نسب حضرت سید شاہ حسین مروندی المعروف لعل شہباز قلندر رحمۃ اللہ علیہ بن سید کبیر بن سید شمس الدین بن سید نور شاہ بن سید محمود شاہ بن احمد شاہ بن سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن سید اسماعیل بن امام جعفر صادق علیہ السلام مقام و دعوت سیہون شریف کو ...,SRC003 p.1 line 896,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_47651CE369,سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاری نے فرمایا,سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاری نے فرمایا,ur/ar,1,2,سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاری نے فرمایا,حاکم نے کہا :تمہارا یہ دعویٰ کہ تم سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاریؒ نے فرمایا :ہمارا اقرار ہی ہماری دلیل ہے، اس کے بعد کسی اور ثبوت کی ضرورت نہیں۔,SRC003 p.1 line 1244,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_7AE4F14FEE,سید یار شاہ حیدر بن سید شاہ نظام بن سید زین العابدین بن سید علم,سید یار شاہ حیدر بن سید شاہ نظام بن سید زین العابدین بن سید علم,ur/ar,1,2,سید یار شاہ حیدر بن سید شاہ نظام بن سید زین العابدین بن سید علم,نَسب سید شاکر علی شاہؒ بن سید امیر علی شاہؒ سید حیدر شاہؒ بن سید قطب شاہؒ بن سید کبیر شاہؒ بن سید شرف الدین شاہؒ بن سید شمس الدین شاہؒ بن سید جہانگیر شاہؒ بن سید یار شاہ حیدرؒ بن سید شاہ نظامؒ بن سید زین العابدینؒ بن سید علم الدینؒ بن سید جلال الدین حیدرؒ بن سید صفی الدینؒ بن سید...,SRC003 p.1 line 1650,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_249DD52878,سید یار شاہ حیدر بن سید شاہ نظام سید شاہ نظام کے صاحبزادے سید یار,سید یار شاہ حیدر بن سید شاہ نظام سید شاہ نظام کے صاحبزادے سید یار,ur/ar,1,2,سید یار شاہ حیدر بن سید شاہ نظام سید شاہ نظام کے صاحبزادے سید یار,سید یار شاہ حیدرؒ بن سید شاہ نظامؒ سید شاہ نظامؒ کے صاحبزادے سید یار شاہ حیدرؒ تھے۔,SRC003 p.1 line 1558,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_0B2469BC04,سید یار شاہ حیدر سید یار شاہ حیدر کے صاحبزادگان میں سید نبی شاہ، سید,سید یار شاہ حیدر سید یار شاہ حیدر کے صاحبزادگان میں سید نبی شاہ، سید,ur/ar,1,2,سید یار شاہ حیدر سید یار شاہ حیدر کے صاحبزادگان میں سید نبی شاہ، سید,اولادِ سید یار شاہ حیدرؒ سید یار شاہ حیدرؒ کے صاحبزادگان میں سید نبی شاہؒ، سید کبیر شاہؒ اور سید جہانگیر شاہؒ شامل تھے یہی وہ مرحلہ ہے جہاں سے خاندان کی متعدد شاخیں الگ الگ پہچان اختیار کرتی ہیں۔,SRC003 p.1 line 1561,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_6CCE127D70,سید یحیی الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک,سید یحییٰ الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک,ur/ar,1,2,سید یحییٰ الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک,سید یحییٰ الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک روحانی خدمات کا ذکر آتا ہے۔,SRC003 p.1 line 1391,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_78877B3C73,سید یحیی صوفی رحمۃ اللہ علیہ،,سید یحییٰ صوفی رحمۃ اللہ علیہ،,ur/ar,1,2,سید یحییٰ صوفی رحمۃ اللہ علیہ،,اولاد معتبر ماخذ: ● المعقبون من آل ابی طالب از سید مہدی رجائی ● لباب الانساب از ابن فندق بہقی بیٹے (18): .1 سید ابو الحسن علی الاصغر رحمۃ اللہ علیہ، .2 سید عبدالعزیز رحمۃ اللہ علیہ، .3 سید یحییٰ صوفی رحمۃ اللہ علیہ، .4 سید ابو القاسم طاہر رحمۃ اللہ علیہ، .5 سید اسماعیل حریفا رحمۃ...,SRC003 p.1 line 802,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_5814FBC141,سید یحیی صوفی رحمۃ اللہ علیہ۔,سید یحییٰ صوفی رحمۃ اللہ علیہ۔,ur/ar,1,2,سید یحییٰ صوفی رحمۃ اللہ علیہ۔,ان میں سے وہ بیٹے جن کی نسل آگے چلی .1 سید اسماعیل حریفا رحمۃ اللہ علیہ، .2 سید ابو القاسم طاہر رحمۃ اللہ علیہ،.3 سید ہارون رحمۃ اللہ علیہ،.4 سید ادریس رحمۃ اللہ علیہ،.5 سید ابو الحسن علی الاصغر رحمۃ اللہ علیہ، .6 سید یحییٰ صوفی رحمۃ اللہ علیہ۔,SRC003 p.1 line 803,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_06E0C0914D,سید یحیی نسلی پھیلاو ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں,سید یحییٰ نسلی پھیلاؤ ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں,ur/ar,1,2,سید یحییٰ نسلی پھیلاؤ ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں,اولادِ سید منور .1 سید احمد اولادِ سید موسیٰ .2 سید یحییٰ نسلی پھیلاؤ ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں میں پھیلی، جن میں خصوصاً: گجرات،یو پی،جھنگ، ملتان، اوچ شریف، قلعہ دیورہ شامل ہیں، جہاں یہ خاندان آج بھی ساداتِ جلالیہ کے نام سے پہچانا جاتا ہے اور بزرگِ خا...,SRC003 p.1 line 1487,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_DEF2F660EB,سید یوسف علی کے بھايیوں کے نام سید منظور علی اور سید مبارک علی شاہ,سید یوسف علی کے بھائیوں کے نام سید منظور علی اور سید مبارک علی شاہ,ur/ar,1,2,سید یوسف علی کے بھائیوں کے نام سید منظور علی اور سید مبارک علی شاہ,سید یوسف علی کے بھائیوں کے نام سید منظور علی اور سید مبارک علی شاہ تھے۔,SRC003 p.1 line 1744,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
